,cell_name,target_site,pub_geno,pub_pmax,lp_state
149,colony-21500,1,0,1.0,0
150,colony-21503,1,0,1.0,0
151,colony-21504,1,0,0.992,0
152,colony-21505,1,0,1.0,0
153,colony-21506,1,0,0.532,0
154,colony-21507,1,0,1.0,0
155,colony-21509,1,0,1.0,0
156,colony-21510,1,0,1.0,0
157,colony-21511,1,0,1.0,0
158,colony-21514,1,3,1.0,3
159,colony-21516,1,0,1.0,0
160,colony-21518,1,0,1.0,0
161,colony-21519,1,0,1.0,0
162,colony-21520,1,8,1.0,8
163,colony-21523,1,5,1.0,5
164,colony-21525,1,0,1.0,0
165,colony-21526,1,5,1.0,5
166,colony-21527,1,0,1.0,0
167,colony-21528,1,0,1.0,0
168,colony-21530,1,0,1.0,0
169,colony-21531,1,5,1.0,5
170,colony-21537,1,0,1.0,0
171,colony-21538,1,0,1.0,0
172,colony-21539,1,0,0.997,0
173,colony-21540,1,0,1.0,0
174,colony-21541,1,0,1.0,0
175,colony-21542,1,0,1.0,0
176,colony-21545,1,0,1.0,0
177,colony-21550,1,0,1.0,0
178,colony-21551,1,8,0.697,8
179,colony-21553,1,3,0.998,3
180,colony-21559,1,0,0.998,0
181,colony-21561,1,0,1.0,0
182,colony-21563,1,0,0.981,0
183,colony-21564,1,0,0.995,0
184,colony-21565,1,0,0.891,0
185,colony-21566,1,0,0.996,0
186,colony-21567,1,0,0.969,0
187,colony-21569,1,4,1.0,4
188,colony-21571,1,0,0.581,0
189,colony-21573,1,0,1.0,0
190,colony-21574,1,2,0.998,2
191,colony-21575,1,0,0.999,0
192,colony-21576,1,4,1.0,4
193,colony-21578,1,0,1.0,0
194,colony-21580,1,0,0.999,0
195,colony-21581,1,0,0.993,0
196,colony-21582,1,4,1.0,4
197,colony-21583,1,4,0.944,4
198,colony-21584,1,0,0.997,0
199,colony-21585,1,5,1.0,5
200,colony-21586,1,2,1.0,2
201,colony-21587,1,2,1.0,2
202,colony-21588,1,0,1.0,0
203,colony-21591,1,0,0.92,0
204,colony-21593,1,0,1.0,0
205,colony-21596,1,0,0.999,0
206,colony-21597,1,0,1.0,0
207,colony-21599,1,0,1.0,0
208,colony-21604,1,2,1.0,2
209,colony-21605,1,0,1.0,0
210,colony-21608,1,0,1.0,0
211,colony-21609,1,0,1.0,0
212,colony-21610,1,3,1.0,3
213,colony-21612,1,2,1.0,2
214,colony-21613,1,2,0.999,2
215,colony-21614,1,0,1.0,0
216,colony-21615,1,2,1.0,2
217,colony-21616,1,0,1.0,0
218,colony-21618,1,2,0.992,2
219,colony-21619,1,0,1.0,0
220,colony-21621,1,0,1.0,0
221,colony-21622,1,8,0.961,8
222,colony-21623,1,2,0.999,2
223,colony-21624,1,2,0.996,2
224,colony-21625,1,0,1.0,0
225,colony-21626,1,4,0.924,4
226,colony-21630,1,0,1.0,0
227,colony-21631,1,0,1.0,0
228,colony-21632,1,0,1.0,0
229,colony-21635,1,8,0.819,8
230,colony-21636,1,2,1.0,2
231,colony-21637,1,8,0.999,8
232,colony-21638,1,2,0.995,2
233,colony-21640,1,0,1.0,0
234,colony-21641,1,0,0.999,0
235,colony-21643,1,0,1.0,0
236,colony-21646,1,0,1.0,0
237,colony-21648,1,0,1.0,0
238,colony-21649,1,3,1.0,3
239,colony-21650,1,2,0.999,2
240,colony-21652,1,0,1.0,0
241,colony-21653,1,2,1.0,2
242,colony-21654,1,8,0.974,8
243,colony-21657,1,4,1.0,4
244,colony-21659,1,2,0.997,2
245,colony-21663,1,0,1.0,0
246,colony-21665,1,0,1.0,0
247,colony-21666,1,4,1.0,4
248,colony-21672,1,0,0.914,0
249,colony-21678,1,0,0.988,0
250,colony-21680,1,0,0.999,0
251,colony-21684,1,1,1.0,1
252,colony-21687,1,0,1.0,0
253,colony-21690,1,2,0.998,2
254,colony-21697,1,0,1.0,0
255,colony-21700,1,0,1.0,0
256,colony-21705,1,2,1.0,2
257,colony-21707,1,8,0.999,8
258,colony-21708,1,0,0.999,0
259,colony-21711,1,0,1.0,0
260,colony-21717,1,3,1.0,3
261,colony-21718,1,0,1.0,0
262,colony-21723,1,0,0.999,0
263,colony-21725,1,3,0.999,3
264,colony-21729,1,5,0.999,5
265,colony-21733,1,7,0.995,7
266,colony-21734,1,0,0.976,0
267,colony-21741,1,8,1.0,8
268,colony-21742,1,0,1.0,0
269,colony-21743,1,2,0.987,2
270,colony-21744,1,0,0.949,0
271,colony-21746,1,0,0.996,0
272,colony-21749,1,3,0.999,3
273,colony-21753,1,0,0.889,0
274,colony-21754,1,0,0.999,0
275,colony-21756,1,2,1.0,2
276,colony-21757,1,0,0.999,0
277,colony-21761,1,8,1.0,8
278,colony-21764,1,0,0.982,0
279,colony-21769,1,5,0.795,5
280,colony-21772,1,0,0.996,0
281,colony-21774,1,0,1.0,0
282,colony-21776,1,0,1.0,0
283,colony-21777,1,0,1.0,0
284,colony-21781,1,0,1.0,0
285,colony-21783,1,0,0.972,0
286,colony-21785,1,0,1.0,0
287,colony-21788,1,8,0.999,8
288,colony-21790,1,4,1.0,4
289,colony-21792,1,2,0.999,2
290,colony-21795,1,8,0.991,8
291,colony-21796,1,8,0.999,8
292,colony-21797,1,0,0.995,0
293,colony-21798,1,0,1.0,0
294,colony-21799,1,0,1.0,0
295,colony-21800,1,4,1.0,4
296,colony-21802,1,0,1.0,0
297,colony-21803,1,0,1.0,0
298,colony-21804,1,0,1.0,0
299,colony-21805,1,0,0.932,0
300,colony-21806,1,0,1.0,0
301,colony-21807,1,0,1.0,0
302,colony-21808,1,0,0.999,0
303,colony-21811,1,0,1.0,0
304,colony-21812,1,2,1.0,2
305,colony-21813,1,0,1.0,0
306,colony-21814,1,0,0.997,0
307,colony-21815,1,0,1.0,0
308,colony-21816,1,0,1.0,0
309,colony-21818,1,0,1.0,0
310,colony-21819,1,2,1.0,2
311,colony-21820,1,0,1.0,0
312,colony-21821,1,5,1.0,5
313,colony-21826,1,0,0.987,0
314,colony-21827,1,0,0.976,0
315,colony-21829,1,0,0.996,0
316,colony-21831,1,8,0.947,8
317,colony-21832,1,2,1.0,2
318,colony-21833,1,4,0.999,4
319,colony-21835,1,4,0.999,4
320,colony-21836,1,0,1.0,0
321,colony-21837,1,8,0.996,8
322,colony-21838,1,8,0.994,8
323,colony-21839,1,0,1.0,0
324,colony-21840,1,0,1.0,0
325,colony-21841,1,2,0.991,2
326,colony-21842,1,0,1.0,0
327,colony-21844,1,0,1.0,0
328,colony-21848,1,2,0.999,2
329,colony-21849,1,4,0.999,4
330,colony-21850,1,8,0.977,8
331,colony-21851,1,8,0.993,8
332,colony-21853,1,0,1.0,0
333,colony-21854,1,4,0.351,4
334,colony-21856,1,0,1.0,0
335,colony-21857,1,0,1.0,0
336,colony-21859,1,0,0.999,0
337,colony-21862,1,0,1.0,0
338,colony-21863,1,2,1.0,2
339,colony-21866,1,4,0.781,4
340,colony-21867,1,0,1.0,0
341,colony-21870,1,0,1.0,0
342,colony-21872,1,0,0.999,0
343,colony-21873,1,0,1.0,0
344,colony-21875,1,0,1.0,0
345,colony-21877,1,0,0.909,0
346,colony-21878,1,0,1.0,0
347,colony-21882,1,2,0.992,2
348,colony-21883,1,4,1.0,4
349,colony-21884,1,7,0.984,7
350,colony-21886,1,0,1.0,0
351,colony-21887,1,2,0.993,2
352,colony-21888,1,0,1.0,0
353,colony-21891,1,0,1.0,0
354,colony-21892,1,0,0.939,0
355,colony-21896,1,0,1.0,0
356,colony-21917,1,2,1.0,2
357,colony-21920,1,0,1.0,0
358,colony-21924,1,0,0.999,0
359,colony-21928,1,4,1.0,4
360,colony-21933,1,0,1.0,0
361,colony-21934,1,0,1.0,0
362,colony-21936,1,8,0.905,8
363,colony-21942,1,2,1.0,2
364,colony-21946,1,0,1.0,0
365,colony-21948,1,8,0.995,8
366,colony-21949,1,8,0.999,8
367,colony-21952,1,0,0.999,0
368,colony-21965,1,0,1.0,0
369,colony-21970,1,8,0.809,0
370,colony-21971,1,0,1.0,0
371,colony-21974,1,2,0.997,2
372,colony-21978,1,0,1.0,0
373,colony-21989,1,7,0.802,7
374,colony-21992,1,0,1.0,0
375,colony-21995,1,8,1.0,8
376,colony-21998,1,0,1.0,0
377,colony-21999,1,0,1.0,0
378,colony-22000,1,0,1.0,0
379,colony-22001,1,0,0.999,0
380,colony-22004,1,8,1.0,8
381,colony-22005,1,0,1.0,0
382,colony-22010,1,2,1.0,2
383,colony-22012,1,0,0.999,0
384,colony-22015,1,2,1.0,2
385,colony-22016,1,0,0.999,0
386,colony-22017,1,2,1.0,2
387,colony-22020,1,0,0.999,0
388,colony-22024,1,0,1.0,0
389,colony-22025,1,0,1.0,0
390,colony-22027,1,0,1.0,0
391,colony-22031,1,4,0.981,4
392,colony-22033,1,0,1.0,0
393,colony-22034,1,1,1.0,1
394,colony-22035,1,3,1.0,3
395,colony-22038,1,0,1.0,0
396,colony-22039,1,0,0.999,0
397,colony-22040,1,0,0.998,0
398,colony-22042,1,0,1.0,0
399,colony-22043,1,0,1.0,0
400,colony-22044,1,0,0.999,0
401,colony-22048,1,0,1.0,0
402,colony-22051,1,8,0.997,8
403,colony-22052,1,4,1.0,4
404,colony-22053,1,1,0.998,1
405,colony-22057,1,0,0.999,0
406,colony-22061,1,4,1.0,4
407,colony-22064,1,0,1.0,0
408,colony-22066,1,0,0.997,0
409,colony-22067,1,0,1.0,0
410,colony-22069,1,0,1.0,0
411,colony-22070,1,0,1.0,0
412,colony-22073,1,0,1.0,0
413,colony-22074,1,0,1.0,0
414,colony-22075,1,0,1.0,0
415,colony-22077,1,0,1.0,0
416,colony-22078,1,0,1.0,0
417,colony-22079,1,8,0.757,8
418,colony-22081,1,7,1.0,7
419,colony-22082,1,2,1.0,2
420,colony-22083,1,0,1.0,0
421,colony-22085,1,0,1.0,0
422,colony-22086,1,0,1.0,0
423,colony-22088,1,0,1.0,0
424,colony-22089,1,2,1.0,2
425,colony-22090,1,5,1.0,5
426,colony-22091,1,2,0.999,2
427,colony-22092,1,5,1.0,5
428,colony-22096,1,0,1.0,0
429,colony-22098,1,7,0.999,7
430,colony-22099,1,0,0.999,0
431,colony-22100,1,0,1.0,0
432,colony-22101,1,0,1.0,0
433,colony-22103,1,2,0.87,2
434,colony-22104,1,0,1.0,0
435,colony-22105,1,2,1.0,2
436,colony-22107,1,0,1.0,0
437,colony-22108,1,0,1.0,0
438,colony-22109,1,0,1.0,0
439,colony-22111,1,2,0.975,2
440,colony-22112,1,5,1.0,5
441,colony-22113,1,5,1.0,5
442,colony-22114,1,0,1.0,0
443,colony-22115,1,7,0.997,7
444,colony-22116,1,0,1.0,0
445,colony-22117,1,2,0.999,2
446,colony-22119,1,2,0.999,2
447,colony-22122,1,2,0.999,2
448,colony-22130,1,0,1.0,0
449,colony-22138,1,0,1.0,0
450,colony-22140,1,5,0.998,5
451,colony-22141,1,2,0.999,2
452,colony-22152,1,0,1.0,0
453,colony-22156,1,0,0.999,0
454,colony-22162,1,0,0.999,0
455,colony-22163,1,2,0.999,2
456,colony-22174,1,2,1.0,2
457,colony-22177,1,0,0.995,6
458,colony-22178,1,0,1.0,0
459,colony-22182,1,4,1.0,4
460,colony-22187,1,2,0.999,2
461,colony-22189,1,0,1.0,0
462,colony-22190,1,0,1.0,0
463,colony-22191,1,0,1.0,0
464,colony-22192,1,2,1.0,2
465,colony-22197,1,0,0.992,0
466,colony-22198,1,0,1.0,0
467,colony-22199,1,0,0.997,0
468,colony-22200,1,0,1.0,0
469,colony-22202,1,0,0.953,0
470,colony-22204,1,0,0.987,0
471,colony-22205,1,0,1.0,0
472,colony-22206,1,0,1.0,0
473,colony-22207,1,0,1.0,0
474,colony-22211,1,0,0.911,0
475,colony-22213,1,2,1.0,2
476,colony-22214,1,0,1.0,0
477,colony-22215,1,0,0.998,0
478,colony-22218,1,0,1.0,0
479,colony-22219,1,0,1.0,0
480,colony-22220,1,2,1.0,2
481,colony-22221,1,0,1.0,0
482,colony-22222,1,0,1.0,0
483,colony-22223,1,0,1.0,0
484,colony-22224,1,0,1.0,0
485,colony-22225,1,0,1.0,0
486,colony-22227,1,2,1.0,2
487,colony-22230,1,0,1.0,0
488,colony-22231,1,0,1.0,0
489,colony-22232,1,0,1.0,0
490,colony-22233,1,0,1.0,0
491,colony-22235,1,0,0.944,0
492,colony-22236,1,2,1.0,2
493,colony-22237,1,4,0.982,4
494,colony-22238,1,8,0.971,8
495,colony-22239,1,4,1.0,4
496,colony-22240,1,0,1.0,0
497,colony-22241,1,0,1.0,0
498,colony-22242,1,0,1.0,0
499,colony-22245,1,0,1.0,0
500,colony-22246,1,0,1.0,0
501,colony-22247,1,0,1.0,0
502,colony-22248,1,0,0.9,0
503,colony-22249,1,2,0.999,2
504,colony-22251,1,0,1.0,0
505,colony-22252,1,0,1.0,0
506,colony-22256,1,2,1.0,2
507,colony-22257,1,2,0.973,2
508,colony-22258,1,0,1.0,0
509,colony-22259,1,0,1.0,0
510,colony-22269,1,0,1.0,0
511,colony-22273,1,2,0.999,2
512,colony-22279,1,0,0.972,0
513,colony-22286,1,2,1.0,2
514,colony-22287,1,2,1.0,2
515,colony-22288,1,2,1.0,2
516,colony-22290,1,2,1.0,2
517,colony-22291,1,8,0.992,8
518,colony-22292,1,0,1.0,0
519,colony-22293,1,0,0.995,0
520,colony-22294,1,0,0.992,0
521,colony-22295,1,8,1.0,8
522,colony-22296,1,2,1.0,2
523,colony-22299,1,2,0.973,2
524,colony-22300,1,0,1.0,0
525,colony-22302,1,0,0.996,0
526,colony-22303,1,2,1.0,2
527,colony-22304,1,2,1.0,2
528,colony-22305,1,2,0.946,2
529,colony-22306,1,0,1.0,0
530,colony-22307,1,0,1.0,0
531,colony-22309,1,0,1.0,0
532,colony-22310,1,0,1.0,0
533,colony-22312,1,0,1.0,0
534,colony-22313,1,0,1.0,0
535,colony-22316,1,2,0.997,2
536,colony-22319,1,2,1.0,2
537,colony-22320,1,2,1.0,2
538,colony-22321,1,0,1.0,0
539,colony-22322,1,0,1.0,0
540,colony-22323,1,2,1.0,2
541,colony-22324,1,2,1.0,2
542,colony-22325,1,2,0.999,2
543,colony-22326,1,2,0.981,2
544,colony-22327,1,2,0.999,2
545,colony-22328,1,2,0.999,2
546,colony-22329,1,8,0.678,0
547,colony-22332,1,2,1.0,2
548,colony-22333,1,0,1.0,0
549,colony-22334,1,2,0.999,2
550,colony-22336,1,0,1.0,0
551,colony-22337,1,2,1.0,2
552,colony-22338,1,4,0.995,4
553,colony-22339,1,0,1.0,0
554,colony-22340,1,0,1.0,0
555,colony-22341,1,0,0.998,0
556,colony-22342,1,2,1.0,2
557,colony-22343,1,0,1.0,0
558,colony-22345,1,0,1.0,0
559,colony-22346,1,0,0.998,0
560,colony-22347,1,0,1.0,0
561,colony-22351,1,0,1.0,0
562,colony-22352,1,0,0.993,0
563,colony-22355,1,0,1.0,0
564,colony-22356,1,0,1.0,0
565,colony-22358,1,0,1.0,0
566,colony-22359,1,0,1.0,0
567,colony-22361,1,0,1.0,0
568,colony-22363,1,4,0.97,4
569,colony-22364,1,0,1.0,0
570,colony-22367,1,0,0.946,0
571,colony-22368,1,2,1.0,2
572,colony-22371,1,0,0.999,0
573,colony-22375,1,0,0.823,0
574,colony-22377,1,2,0.991,2
575,colony-22380,1,0,0.999,0
576,colony-22381,1,2,0.998,2
577,colony-22384,1,0,1.0,0
578,colony-22389,1,0,1.0,0
579,colony-22424,1,0,0.993,0
580,colony-22432,1,0,1.0,0
581,colony-22434,1,2,1.0,2
582,colony-22438,1,0,1.0,0
583,colony-22440,1,0,1.0,0
584,colony-22442,1,0,1.0,0
585,colony-22449,1,0,0.979,0
586,colony-22450,1,0,1.0,0
587,colony-22451,1,0,0.998,0
588,colony-22453,1,0,1.0,0
589,colony-22461,1,2,1.0,2
590,colony-22467,1,0,1.0,0
591,colony-22474,1,2,1.0,2
592,colony-22480,1,0,1.0,0
593,colony-22483,1,2,0.999,2
594,colony-22489,1,0,1.0,0
595,colony-22490,1,8,0.922,8
596,colony-22494,1,2,1.0,2
597,colony-22497,1,2,0.998,2
598,colony-22501,1,0,1.0,0
599,colony-22518,1,2,0.997,2
600,colony-21243,4,0,1.0,0
601,colony-21248,4,0,1.0,0
602,colony-21250,4,0,0.995,0
603,colony-21253,4,0,0.999,0
604,colony-21256,4,0,0.996,0
605,colony-21265,4,2,1.0,2
606,colony-21267,4,0,1.0,0
607,colony-21268,4,0,1.0,0
608,colony-21270,4,0,1.0,0
609,colony-21271,4,4,0.993,4
610,colony-21274,4,0,0.997,0
611,colony-21280,4,0,0.948,0
612,colony-21281,4,8,1.0,8
613,colony-21284,4,8,1.0,8
614,colony-21286,4,0,0.99,0
615,colony-21287,4,0,0.994,0
616,colony-21288,4,8,1.0,8
617,colony-21290,4,8,1.0,8
618,colony-21293,4,5,0.996,5
619,colony-21301,4,4,1.0,4
620,colony-21309,4,0,1.0,0
621,colony-21312,4,4,0.931,4
622,colony-21328,4,4,1.0,4
623,colony-21332,4,2,1.0,2
624,colony-21335,4,0,1.0,0
625,colony-21336,4,4,1.0,4
626,colony-21338,4,0,1.0,0
627,colony-21339,4,4,1.0,4
628,colony-21341,4,0,1.0,0
629,colony-21344,4,0,1.0,0
630,colony-21347,4,0,1.0,0
631,colony-21348,4,0,0.999,0
632,colony-21349,4,2,0.999,2
633,colony-21350,4,0,1.0,0
634,colony-21352,4,2,1.0,2
635,colony-21353,4,0,1.0,0
636,colony-21354,4,3,0.999,3
637,colony-21356,4,0,0.999,0
638,colony-21358,4,0,1.0,0
639,colony-21360,4,0,1.0,0
640,colony-21361,4,2,0.998,2
641,colony-21362,4,0,1.0,0
642,colony-21366,4,0,1.0,0
643,colony-21367,4,0,1.0,0
644,colony-21370,4,0,1.0,0
645,colony-21371,4,0,1.0,0
646,colony-21372,4,0,1.0,0
647,colony-21375,4,8,0.935,8
648,colony-21380,4,8,1.0,8
649,colony-21381,4,0,1.0,0
650,colony-21384,4,2,0.998,2
651,colony-21387,4,0,1.0,0
652,colony-21392,4,0,1.0,0
653,colony-21395,4,0,1.0,0
654,colony-21399,4,2,0.99,2
655,colony-21404,4,0,1.0,0
656,colony-21406,4,0,1.0,0
657,colony-21408,4,8,0.999,8
658,colony-21412,4,0,1.0,0
659,colony-21414,4,0,1.0,0
660,colony-21418,4,0,1.0,0
661,colony-21420,4,0,1.0,0
662,colony-21422,4,0,0.999,0
663,colony-21427,4,0,1.0,0
664,colony-21430,4,0,1.0,0
665,colony-21431,4,0,1.0,0
666,colony-21432,4,0,1.0,0
667,colony-21440,4,0,1.0,0
668,colony-21441,4,0,1.0,0
669,colony-21449,4,8,0.995,8
670,colony-21452,4,0,1.0,0
671,colony-21453,4,0,1.0,0
672,colony-21455,4,0,1.0,0
673,colony-21470,4,8,1.0,8
674,colony-21472,4,8,0.995,8
675,colony-21475,4,0,1.0,0
676,colony-21476,4,8,1.0,8
677,colony-21477,4,0,0.997,0
678,colony-21480,4,0,1.0,0
679,colony-21489,4,0,1.0,0
680,colony-21491,4,0,0.999,0
681,colony-21492,4,0,1.0,0
682,colony-21493,4,0,1.0,0
683,colony-21495,4,8,0.896,8
684,colony-21498,4,4,1.0,4
685,colony-21503,4,0,1.0,0
686,colony-21504,4,0,0.999,0
687,colony-21505,4,0,1.0,0
688,colony-21506,4,2,0.999,2
689,colony-21507,4,4,0.999,4
690,colony-21509,4,0,1.0,0
691,colony-21511,4,0,1.0,0
692,colony-21514,4,0,1.0,0
693,colony-21516,4,8,0.91,8
694,colony-21519,4,0,1.0,0
695,colony-21525,4,0,1.0,0
696,colony-21526,4,0,1.0,0
697,colony-21530,4,0,1.0,0
698,colony-21531,4,0,1.0,0
699,colony-21537,4,0,1.0,0
700,colony-21539,4,0,1.0,0
701,colony-21541,4,0,1.0,0
702,colony-21542,4,0,1.0,0
703,colony-21545,4,2,0.999,2
704,colony-21553,4,0,0.998,0
705,colony-21559,4,0,1.0,0
706,colony-21560,4,0,0.998,0
707,colony-21561,4,0,0.997,0
708,colony-21564,4,4,0.999,4
709,colony-21565,4,0,1.0,0
710,colony-21571,4,0,0.985,0
711,colony-21572,4,0,0.999,0
712,colony-21574,4,4,1.0,4
713,colony-21575,4,4,1.0,4
714,colony-21576,4,0,1.0,0
715,colony-21578,4,0,1.0,0
716,colony-21582,4,0,1.0,0
717,colony-21583,4,0,0.995,0
718,colony-21584,4,0,1.0,0
719,colony-21586,4,0,0.998,0
720,colony-21588,4,5,1.0,5
721,colony-21589,4,2,0.999,2
722,colony-21593,4,3,1.0,3
723,colony-21596,4,0,0.998,0
724,colony-21597,4,0,1.0,0
725,colony-21598,4,4,0.997,4
726,colony-21599,4,0,0.995,0
727,colony-21605,4,0,0.999,0
728,colony-21608,4,0,1.0,0
729,colony-21609,4,0,0.982,0
730,colony-21610,4,8,1.0,8
731,colony-21612,4,2,0.993,2
732,colony-21613,4,4,0.999,4
733,colony-21614,4,0,1.0,0
734,colony-21615,4,2,1.0,2
735,colony-21616,4,0,0.999,0
736,colony-21623,4,0,1.0,0
737,colony-21624,4,4,0.996,4
738,colony-21625,4,0,0.999,0
739,colony-21627,4,2,0.999,2
740,colony-21630,4,0,1.0,0
741,colony-21631,4,0,1.0,0
742,colony-21632,4,0,1.0,0
743,colony-21635,4,6,0.999,6
744,colony-21636,4,2,0.996,2
745,colony-21638,4,2,0.999,2
746,colony-21640,4,0,1.0,0
747,colony-21641,4,0,1.0,0
748,colony-21644,4,2,0.999,2
749,colony-21646,4,0,0.998,0
750,colony-21648,4,2,1.0,2
751,colony-21649,4,8,0.986,8
752,colony-21650,4,0,1.0,0
753,colony-21653,4,4,0.981,4
754,colony-21654,4,0,1.0,0
755,colony-21659,4,4,1.0,4
756,colony-21663,4,0,1.0,0
757,colony-21665,4,4,0.975,4
758,colony-21666,4,2,0.998,2
759,colony-21672,4,4,0.999,4
760,colony-21690,4,0,1.0,0
761,colony-21691,4,2,0.997,2
762,colony-21697,4,0,1.0,0
763,colony-21707,4,0,0.999,0
764,colony-21717,4,0,1.0,0
765,colony-21734,4,0,0.998,0
766,colony-21740,4,0,0.979,0
767,colony-21743,4,7,0.993,7
768,colony-21744,4,0,0.997,0
769,colony-21753,4,2,1.0,2
770,colony-21757,4,3,1.0,3
771,colony-21761,4,0,0.999,0
772,colony-21763,4,0,0.999,0
773,colony-21764,4,0,1.0,0
774,colony-21769,4,2,1.0,2
775,colony-21772,4,2,0.999,2
776,colony-21776,4,3,0.999,3
777,colony-21777,4,0,1.0,0
778,colony-21781,4,0,1.0,0
779,colony-21785,4,0,1.0,0
780,colony-21790,4,8,1.0,8
781,colony-21792,4,4,0.999,4
782,colony-21798,4,0,1.0,0
783,colony-21800,4,0,1.0,0
784,colony-21801,4,2,1.0,2
785,colony-21802,4,0,1.0,0
786,colony-21803,4,0,1.0,0
787,colony-21807,4,0,1.0,0
788,colony-21808,4,4,0.998,4
789,colony-21810,4,0,0.998,0
790,colony-21811,4,0,1.0,0
791,colony-21813,4,2,1.0,2
792,colony-21818,4,0,1.0,0
793,colony-21819,4,4,1.0,4
794,colony-21821,4,0,1.0,0
795,colony-21827,4,2,0.998,2
796,colony-21832,4,4,0.999,4
797,colony-21835,4,0,1.0,0
798,colony-21836,4,0,1.0,0
799,colony-21837,4,4,1.0,4
800,colony-21838,4,0,1.0,0
801,colony-21839,4,0,1.0,0
802,colony-21840,4,0,1.0,0
803,colony-21842,4,8,0.921,8
804,colony-21844,4,5,1.0,5
805,colony-21846,4,0,1.0,0
806,colony-21849,4,0,1.0,0
807,colony-21850,4,0,1.0,0
808,colony-21851,4,0,1.0,0
809,colony-21853,4,0,1.0,0
810,colony-21854,4,0,1.0,0
811,colony-21856,4,0,1.0,0
812,colony-21857,4,0,1.0,0
813,colony-21862,4,0,1.0,0
814,colony-21863,4,2,0.999,2
815,colony-21867,4,0,0.999,0
816,colony-21868,4,0,1.0,0
817,colony-21871,4,2,1.0,2
818,colony-21872,4,0,1.0,0
819,colony-21873,4,0,1.0,0
820,colony-21875,4,0,1.0,0
821,colony-21877,4,0,1.0,0
822,colony-21878,4,2,0.985,2
823,colony-21886,4,2,1.0,2
824,colony-21888,4,0,1.0,0
825,colony-21891,4,0,1.0,0
826,colony-21920,4,0,1.0,0
827,colony-21933,4,0,0.996,0
828,colony-21935,4,0,1.0,0
829,colony-21936,4,8,0.86,8
830,colony-21940,4,2,0.996,2
831,colony-21946,4,0,1.0,0
832,colony-21954,4,0,1.0,0
833,colony-21965,4,0,1.0,0
834,colony-21970,4,2,0.999,2
835,colony-21971,4,2,0.98,2
836,colony-21978,4,2,1.0,2
837,colony-21995,4,2,1.0,2
838,colony-21998,4,2,1.0,2
839,colony-22001,4,2,0.999,2
840,colony-22005,4,2,1.0,2
841,colony-22010,4,0,0.999,0
842,colony-22012,4,8,0.998,8
843,colony-22013,4,0,1.0,0
844,colony-22014,4,2,1.0,2
845,colony-22017,4,2,1.0,2
846,colony-22021,4,8,0.981,8
847,colony-22024,4,2,1.0,2
848,colony-22025,4,0,0.998,0
849,colony-22033,4,0,1.0,0
850,colony-22034,4,7,0.999,7
851,colony-22035,4,0,0.999,0
852,colony-22038,4,0,1.0,0
853,colony-22040,4,0,1.0,0
854,colony-22042,4,2,1.0,2
855,colony-22044,4,2,1.0,2
856,colony-22045,4,0,1.0,0
857,colony-22047,4,0,1.0,0
858,colony-22051,4,2,0.999,2
859,colony-22054,4,0,1.0,0
860,colony-22064,4,0,1.0,0
861,colony-22065,4,2,0.996,2
862,colony-22066,4,4,1.0,4
863,colony-22073,4,2,1.0,2
864,colony-22074,4,0,1.0,0
865,colony-22077,4,0,1.0,0
866,colony-22081,4,8,0.996,8
867,colony-22083,4,0,1.0,0
868,colony-22085,4,8,0.998,8
869,colony-22088,4,0,1.0,0
870,colony-22089,4,3,1.0,3
871,colony-22092,4,0,1.0,0
872,colony-22093,4,4,1.0,4
873,colony-22095,4,0,1.0,0
874,colony-22096,4,4,1.0,4
875,colony-22098,4,8,0.917,8
876,colony-22101,4,0,1.0,0
877,colony-22103,4,0,1.0,0
878,colony-22104,4,3,1.0,3
879,colony-22107,4,4,1.0,4
880,colony-22108,4,0,0.999,0
881,colony-22111,4,3,1.0,3
882,colony-22112,4,0,1.0,0
883,colony-22113,4,0,0.992,0
884,colony-22115,4,8,0.941,8
885,colony-22117,4,0,1.0,0
886,colony-22119,4,4,1.0,4
887,colony-22122,4,4,0.999,4
888,colony-22130,4,8,0.999,8
889,colony-22137,4,0,1.0,0
890,colony-22138,4,0,0.999,0
891,colony-22139,4,0,1.0,0
892,colony-22141,4,4,0.999,4
893,colony-22154,4,0,0.999,0
894,colony-22155,4,0,1.0,0
895,colony-22156,4,0,1.0,0
896,colony-22161,4,0,1.0,0
897,colony-22174,4,0,1.0,0
898,colony-22178,4,0,1.0,0
899,colony-22189,4,5,0.998,5
900,colony-22190,4,0,0.999,0
901,colony-22198,4,0,0.999,0
902,colony-22199,4,0,0.999,0
903,colony-22200,4,0,1.0,0
904,colony-22202,4,0,0.999,0
905,colony-22205,4,0,0.999,0
906,colony-22206,4,0,1.0,0
907,colony-22207,4,0,1.0,0
908,colony-22208,4,0,1.0,0
909,colony-22209,4,0,0.998,0
910,colony-22210,4,0,1.0,0
911,colony-22215,4,0,0.999,0
912,colony-22217,4,0,1.0,0
913,colony-22218,4,0,1.0,0
914,colony-22219,4,0,1.0,0
915,colony-22221,4,0,1.0,0
916,colony-22222,4,0,1.0,0
917,colony-22224,4,0,1.0,0
918,colony-22228,4,2,1.0,2
919,colony-22230,4,0,1.0,0
920,colony-22232,4,0,1.0,0
921,colony-22235,4,0,1.0,0
922,colony-22239,4,2,0.991,2
923,colony-22241,4,0,1.0,0
924,colony-22242,4,0,1.0,0
